Date,City,AQI,AQI_Category,Traffic_Congestion_Pct,Traffic_Category,Energy_Consumption_MWh,Waste_Recycled_Pct,Waste_Landfill_Pct,Waste_Composted_Pct,Sustainability_Score
2023-12-20,Hyderabad,161,Moderate,64.8,High,574.9,62.2,20.2,17.6,49.4
2023-12-21,Mumbai,187,Moderate,81.8,Severe,591.0,57.9,30.2,11.9,41.7
2023-12-21,Delhi,265,Poor,99.2,Severe,660.2,38.1,46.0,15.9,24.4
2023-12-21,Bangalore,107,Moderate,84.1,Severe,504.2,62.5,25.3,12.2,52.3
2023-12-21,Chennai,121,Moderate,66.1,High,429.5,60.5,27.7,11.8,60.2
2023-12-21,Hyderabad,140,Moderate,68.4,High,498.3,57.1,27.4,15.5,53.5
2023-12-22,Mumbai,185,Moderate,75.0,High,667.8,58.2,33.6,8.2,38.8
2023-12-22,Delhi,231,Poor,88.1,Severe,680.2,41.3,47.2,11.5,28.6
2023-12-22,Bangalore,145,Moderate,65.0,High,527.5,62.0,28.6,9.4,53.2
2023-12-22,Chennai,172,Moderate,53.2,Moderate,503.1,60.4,23.3,16.3,55.8
2023-12-22,Hyderabad,165,Moderate,72.6,High,584.5,58.5,29.7,11.8,45.9
2023-12-23,Mumbai,234,Poor,81.8,Severe,539.7,62.5,22.9,14.6,43.0
2023-12-23,Delhi,304,Very Poor,98.6,Severe,676.1,41.3,47.0,11.7,21.9
2023-12-23,Bangalore,130,Moderate,75.9,High,467.1,61.9,28.6,9.5,55.2
2023-12-23,Chennai,155,Moderate,75.0,High,483.4,55.8,33.2,11.0,51.6
2023-12-23,Hyderabad,142,Moderate,74.4,High,548.1,54.0,35.1,10.9,48.2
2023-12-24,Mumbai,209,Poor,89.5,Severe,621.0,59.3,27.7,13.0,36.9
2023-12-24,Delhi,307,Very Poor,94.3,Severe,644.9,34.6,51.9,13.5,23.4
2023-12-24,Bangalore,143,Moderate,63.0,High,469.8,64.9,22.9,12.2,58.0
2023-12-24,Chennai,170,Moderate,79.4,High,401.9,60.5,30.2,9.3,55.7
2023-12-24,Hyderabad,162,Moderate,79.6,High,542.7,62.5,22.0,15.5,47.7
2023-12-25,Mumbai,156,Moderate,75.0,High,585.7,53.9,35.0,11.1,44.8
2023-12-25,Delhi,252,Poor,84.8,Severe,698.6,48.2,37.3,14.5,28.4
2023-12-25,Bangalore,126,Moderate,77.5,High,553.0,67.6,15.9,16.5,50.8
2023-12-25,Chennai,157,Moderate,66.9,High,473.3,61.6,24.4,14.0,55.3
2023-12-25,Hyderabad,157,Moderate,66.3,High,498.4,58.2,33.5,8.3,53.2
2023-12-26,Mumbai,183,Moderate,95.5,Severe,536.5,56.0,28.1,15.9,41.6
2023-12-26,Delhi,288,Poor,95.0,Severe,674.7,41.8,46.6,11.6,23.9
2023-12-26,Bangalore,120,Moderate,80.7,Severe,534.0,71.3,13.4,15.3,52.3
2023-12-26,Chennai,171,Moderate,64.5,High,509.1,64.3,20.3,15.4,53.4
2023-12-26,Hyderabad,182,Moderate,78.0,High,562.4,64.3,23.9,11.8,46.0
2023-12-27,Mumbai,158,Moderate,73.1,High,567.7,60.2,27.2,12.6,47.6
2023-12-27,Delhi,279,Poor,91.7,Severe,658.7,33.9,50.0,16.1,24.7
2023-12-27,Bangalore,106,Moderate,66.3,High,558.0,73.7,13.1,13.2,55.7
2023-12-27,Chennai,140,Moderate,57.4,Moderate,508.8,60.4,23.7,15.9,56.3
2023-12-27,Hyderabad,147,Moderate,76.3,High,558.7,56.7,26.4,16.9,47.3
2023-12-28,Mumbai,191,Moderate,73.3,High,582.5,63.3,28.0,8.7,45.2
2023-12-28,Delhi,288,Poor,100,Severe,616.8,42.1,48.5,9.4,26.3
2023-12-28,Bangalore,139,Moderate,69.3,High,568.3,63.6,27.5,8.9,50.3
2023-12-28,Chennai,156,Moderate,68.9,High,500.3,61.0,28.2,10.8,53.1
2023-12-28,Hyderabad,151,Moderate,73.5,High,561.2,66.2,23.2,10.6,49.5
2023-12-29,Mumbai,175,Moderate,80.0,Severe,603.1,53.9,36.7,9.4,41.3
2023-12-29,Delhi,290,Poor,99.0,Severe,728.6,43.9,44.1,12.0,21.6
2023-12-29,Bangalore,149,Moderate,64.3,High,536.8,67.8,15.8,16.4,53.7
2023-12-29,Chennai,160,Moderate,64.3,High,469.3,57.7,31.7,10.6,55.3
2023-12-29,Hyderabad,175,Moderate,65.1,High,507.7,56.0,28.6,15.4,51.4
2023-12-30,Mumbai,190,Moderate,90.3,Severe,630.7,58.4,30.7,10.9,37.0
2023-12-30,Delhi,283,Poor,98.6,Severe,697.7,43.8,43.6,12.6,22.3
2023-12-30,Bangalore,140,Moderate,78.5,High,476.7,58.3,29.1,12.6,52.6
2023-12-30,Chennai,168,Moderate,71.0,High,542.9,57.5,26.8,15.7,48.5
2023-12-30,Hyderabad,161,Moderate,76.6,High,497.7,72.2,14.9,12.9,53.3
2023-12-31,Mumbai,182,Moderate,72.7,High,570.5,59.1,31.3,9.6,45.8
2023-12-31,Delhi,248,Poor,95.1,Severe,667.8,42.9,43.1,14.0,26.9
2023-12-31,Bangalore,93,Satisfactory,84.4,Severe,496.5,68.2,19.1,12.7,54.7
2023-12-31,Chennai,177,Moderate,70.0,High,527.5,60.2,29.1,10.7,49.7
2023-12-31,Hyderabad,151,Moderate,69.6,High,566.7,61.7,27.3,11.0,49.2
